rayon,year,value
Sumqayıt şəhəri,2015,520.0
Sumqayıt şəhəri,2016,814.0
Sumqayıt şəhəri,2017,783.0
Sumqayıt şəhəri,2018,685.0
Sumqayıt şəhəri,2019,359.0
Sumqayıt şəhəri,2020,83.0
Sumqayıt şəhəri,2021,5.0
Sumqayıt şəhəri,2022,361.0
Sumqayıt şəhəri,2023,540.0
Sumqayıt şəhəri,2024,501.0
Abşeron rayonu,2006,848.0
Abşeron rayonu,2007,33.0
Abşeron rayonu,2008,33.0
Abşeron rayonu,2009,97.0
Abşeron rayonu,2010,98.0
Abşeron rayonu,2011,135.0
Abşeron rayonu,2012,38.0
Abşeron rayonu,2013,19.0
Abşeron rayonu,2014,32.0
Abşeron rayonu,2015,115.0
Abşeron rayonu,2016,180.0
Abşeron rayonu,2017,1705.0
Abşeron rayonu,2018,2278.0
Abşeron rayonu,2019,1539.0
Abşeron rayonu,2020,92.0
Abşeron rayonu,2021,241.0
Abşeron rayonu,2022,766.0
Abşeron rayonu,2023,1109.0
Abşeron rayonu,2024,1397.0
Xızı rayonu,2006,507.0
Xızı rayonu,2007,348.0
Xızı rayonu,2008,353.0
Xızı rayonu,2009,343.0
Xızı rayonu,2010,77.0
Xızı rayonu,2011,10.0
Xızı rayonu,2012,35.0
Xızı rayonu,2013,44.0
Xızı rayonu,2014,26.0
Xızı rayonu,2015,6.0
Xızı rayonu,2016,20.0
Xızı rayonu,2017,20.0
Xızı rayonu,2018,44.0
Xızı rayonu,2019,34.0
Xızı rayonu,2020,2.0
Dağlıq Şirvan iqtisadi rayonu,2006,30.0
Dağlıq Şirvan iqtisadi rayonu,2007,90.0
Dağlıq Şirvan iqtisadi rayonu,2008,95.0
Dağlıq Şirvan iqtisadi rayonu,2009,80.0
Dağlıq Şirvan iqtisadi rayonu,2010,118.0
Dağlıq Şirvan iqtisadi rayonu,2011,342.0
Dağlıq Şirvan iqtisadi rayonu,2012,113.0
Dağlıq Şirvan iqtisadi rayonu,2013,97.0
Dağlıq Şirvan iqtisadi rayonu,2014,786.0
Dağlıq Şirvan iqtisadi rayonu,2015,546.0
Dağlıq Şirvan iqtisadi rayonu,2016,894.0
Dağlıq Şirvan iqtisadi rayonu,2017,1759.0
Dağlıq Şirvan iqtisadi rayonu,2018,3268.0
Dağlıq Şirvan iqtisadi rayonu,2019,3228.0
Dağlıq Şirvan iqtisadi rayonu,2020,390.0
Dağlıq Şirvan iqtisadi rayonu,2021,1523.0
Dağlıq Şirvan iqtisadi rayonu,2022,5116.0
Dağlıq Şirvan iqtisadi rayonu,2023,5490.0
Dağlıq Şirvan iqtisadi rayonu,2024,6486.0
Ağsu rayonu,2024,1.0
İsmayıllı rayonu,2006,30.0
İsmayıllı rayonu,2007,90.0
İsmayıllı rayonu,2008,62.0
İsmayıllı rayonu,2009,80.0
İsmayıllı rayonu,2010,65.0
İsmayıllı rayonu,2015,103.0
İsmayıllı rayonu,2016,248.0
İsmayıllı rayonu,2017,620.0
İsmayıllı rayonu,2018,171.0
İsmayıllı rayonu,2019,380.0
İsmayıllı rayonu,2020,85.0
İsmayıllı rayonu,2021,517.0
İsmayıllı rayonu,2022,812.0
İsmayıllı rayonu,2023,794.0
İsmayıllı rayonu,2024,1211.0
Şamaxı rayonu,2008,33.0
Şamaxı rayonu,2010,53.0
Şamaxı rayonu,2011,342.0
Şamaxı rayonu,2012,113.0
Şamaxı rayonu,2013,97.0
Şamaxı rayonu,2014,786.0
Şamaxı rayonu,2015,443.0
Şamaxı rayonu,2016,646.0
Şamaxı rayonu,2017,1139.0
Şamaxı rayonu,2018,3097.0
Şamaxı rayonu,2019,2848.0
Şamaxı rayonu,2020,305.0
Şamaxı rayonu,2021,1006.0
Şamaxı rayonu,2022,4304.0
Şamaxı rayonu,2023,4696.0
Şamaxı rayonu,2024,5274.0
Gəncə-Daşkəsən iqtisadi rayonu,2006,1727.0
Gəncə-Daşkəsən iqtisadi rayonu,2007,1596.0
Gəncə-Daşkəsən iqtisadi rayonu,2008,2215.0
Gəncə-Daşkəsən iqtisadi rayonu,2009,1316.0
Gəncə-Daşkəsən iqtisadi rayonu,2010,1134.0
Gəncə-Daşkəsən iqtisadi rayonu,2011,1971.0
Gəncə-Daşkəsən iqtisadi rayonu,2012,4568.0
Gəncə-Daşkəsən iqtisadi rayonu,2013,3671.0
Gəncə-Daşkəsən iqtisadi rayonu,2014,3120.0
Gəncə-Daşkəsən iqtisadi rayonu,2015,16520.0
Gəncə-Daşkəsən iqtisadi rayonu,2016,6692.0
Gəncə-Daşkəsən iqtisadi rayonu,2017,9214.0
Gəncə-Daşkəsən iqtisadi rayonu,2018,13982.0
Gəncə-Daşkəsən iqtisadi rayonu,2019,19934.0
Gəncə-Daşkəsən iqtisadi rayonu,2020,3692.0
Gəncə-Daşkəsən iqtisadi rayonu,2021,4062.0
Gəncə-Daşkəsən iqtisadi rayonu,2022,11507.0
Gəncə-Daşkəsən iqtisadi rayonu,2023,13376.0
Gəncə-Daşkəsən iqtisadi rayonu,2024,31397.0
Gəncə  şəhəri,2006,1721.0
Gəncə  şəhəri,2007,1596.0
Gəncə  şəhəri,2008,2215.0
Gəncə  şəhəri,2009,1228.0
Gəncə  şəhəri,2010,1061.0
Gəncə  şəhəri,2011,1136.0
Gəncə  şəhəri,2012,1643.0
Gəncə  şəhəri,2013,1526.0
Gəncə  şəhəri,2014,668.0
Gəncə  şəhəri,2015,5534.0
Gəncə  şəhəri,2016,4241.0
Gəncə  şəhəri,2017,5349.0
Gəncə  şəhəri,2018,4809.0
Gəncə  şəhəri,2019,4872.0
Gəncə  şəhəri,2020,536.0
Gəncə  şəhəri,2021,678.0
Gəncə  şəhəri,2022,2813.0
Gəncə  şəhəri,2023,5364.0
Gəncə  şəhəri,2024,4847.0
Naftalan  şəhəri,2006,6.0
Naftalan  şəhəri,2009,88.0
Naftalan  şəhəri,2010,73.0
Naftalan  şəhəri,2011,805.0
Naftalan  şəhəri,2012,2875.0
Naftalan  şəhəri,2013,2093.0
Naftalan  şəhəri,2014,2343.0
Naftalan  şəhəri,2015,10270.0
Naftalan  şəhəri,2016,2379.0
Naftalan  şəhəri,2017,3791.0
Naftalan  şəhəri,2018,9173.0
Naftalan  şəhəri,2019,15062.0
Naftalan  şəhəri,2020,3156.0
Naftalan  şəhəri,2021,3384.0
Naftalan  şəhəri,2022,8535.0
Naftalan  şəhəri,2023,8000.0
Naftalan  şəhəri,2024,26420.0
Daşkəsən rayonu,2013,1.0
Daşkəsən rayonu,2014,5.0
Goranboy rayonu,2011,30.0
Goranboy rayonu,2012,50.0
Goranboy rayonu,2013,46.0
Goranboy rayonu,2014,92.0
Goranboy rayonu,2015,81.0
Goranboy rayonu,2016,39.0
Goranboy rayonu,2017,42.0
Goranboy rayonu,2023,4.0
Goranboy rayonu,2024,40.0
Göygöl rayonu,2013,5.0
Göygöl rayonu,2014,12.0
Göygöl rayonu,2015,635.0
Göygöl rayonu,2016,33.0
Göygöl rayonu,2017,32.0
Göygöl rayonu,2022,159.0
Göygöl rayonu,2023,8.0
Göygöl rayonu,2024,90.0
Qarabağ iqtisadi rayonu,2021,178.0
Qarabağ iqtisadi rayonu,2022,2741.0
Qarabağ iqtisadi rayonu,2023,2914.0
Qarabağ iqtisadi rayonu,2024,2464.0
Ağcabədi rayonu,2022,71.0
Ağcabədi rayonu,2023,146.0
Ağcabədi rayonu,2024,133.0
Bərdə rayonu,2022,145.0
Bərdə rayonu,2023,33.0
Bərdə rayonu,2024,23.0
Şuşa rayonu,2021,178.0
Şuşa rayonu,2022,2525.0
Şuşa rayonu,2023,2735.0
Şuşa rayonu,2024,2308.0
Qazax-Tovuz iqtisadi rayonu,2006,263.0
Qazax-Tovuz iqtisadi rayonu,2007,542.0
Qazax-Tovuz iqtisadi rayonu,2008,824.0
Qazax-Tovuz iqtisadi rayonu,2009,514.0
Qazax-Tovuz iqtisadi rayonu,2010,399.0
Qazax-Tovuz iqtisadi rayonu,2011,485.0
Qazax-Tovuz iqtisadi rayonu,2012,1081.0
Qazax-Tovuz iqtisadi rayonu,2013,857.0
Qazax-Tovuz iqtisadi rayonu,2014,881.0
Qazax-Tovuz iqtisadi rayonu,2015,670.0
Qazax-Tovuz iqtisadi rayonu,2016,833.0
Qazax-Tovuz iqtisadi rayonu,2017,2814.0
Qazax-Tovuz iqtisadi rayonu,2018,897.0
Qazax-Tovuz iqtisadi rayonu,2019,337.0
Qazax-Tovuz iqtisadi rayonu,2020,63.0
Qazax-Tovuz iqtisadi rayonu,2021,7.0
Qazax-Tovuz iqtisadi rayonu,2022,180.0
Qazax-Tovuz iqtisadi rayonu,2023,43.0
Qazax-Tovuz iqtisadi rayonu,2024,68.0
Ağstafa rayonu,2006,263.0
Ağstafa rayonu,2007,520.0
Ağstafa rayonu,2008,753.0
Ağstafa rayonu,2009,271.0
Ağstafa rayonu,2010,141.0
Ağstafa rayonu,2011,148.0
Ağstafa rayonu,2012,348.0
Ağstafa rayonu,2013,174.0
Ağstafa rayonu,2014,372.0
Ağstafa rayonu,2015,287.0
Ağstafa rayonu,2016,268.0
Ağstafa rayonu,2017,329.0
Ağstafa rayonu,2018,206.0
Ağstafa rayonu,2019,133.0
Ağstafa rayonu,2020,31.0
Ağstafa rayonu,2021,7.0
Ağstafa rayonu,2022,75.0
Ağstafa rayonu,2023,37.0
Ağstafa rayonu,2024,27.0
Gədəbəy rayonu,2010,50.0
Gədəbəy rayonu,2011,68.0
Gədəbəy rayonu,2012,120.0
Gədəbəy rayonu,2013,82.0
Gədəbəy rayonu,2014,72.0
Gədəbəy rayonu,2015,49.0
Gədəbəy rayonu,2016,23.0
Gədəbəy rayonu,2017,24.0
Gədəbəy rayonu,2018,43.0
Gədəbəy rayonu,2019,35.0
Gədəbəy rayonu,2023,3.0
Qazax rayonu,2007,22.0
Qazax rayonu,2008,24.0
Qazax rayonu,2009,210.0
Qazax rayonu,2010,188.0
Qazax rayonu,2011,252.0
Qazax rayonu,2012,476.0
Qazax rayonu,2013,500.0
Qazax rayonu,2014,180.0
Qazax rayonu,2015,146.0
Qazax rayonu,2016,127.0
Qazax rayonu,2017,235.0
Qazax rayonu,2018,47.0
Qazax rayonu,2019,35.0
Qazax rayonu,2020,4.0
Qazax rayonu,2022,2.0
Qazax rayonu,2023,1.0
Şəmkir rayonu,2008,47.0
Şəmkir rayonu,2009,33.0
Şəmkir rayonu,2010,20.0
Şəmkir rayonu,2011,17.0
Şəmkir rayonu,2012,39.0
Şəmkir rayonu,2013,20.0
Şəmkir rayonu,2014,24.0
Şəmkir rayonu,2016,220.0
Şəmkir rayonu,2017,2160.0
Şəmkir rayonu,2018,601.0
Şəmkir rayonu,2019,84.0
Şəmkir rayonu,2020,28.0
Şəmkir rayonu,2022,103.0
Şəmkir rayonu,2023,1.0
Şəmkir rayonu,2024,27.0
Tovuz rayonu,2012,98.0
Tovuz rayonu,2013,81.0
Tovuz rayonu,2014,233.0
Tovuz rayonu,2015,188.0
Tovuz rayonu,2016,195.0
Tovuz rayonu,2017,66.0
Tovuz rayonu,2019,50.0
Tovuz rayonu,2023,1.0
Tovuz rayonu,2024,14.0
Quba-Xaçmaz iqtisadi rayonu,2006,378.0
Quba-Xaçmaz iqtisadi rayonu,2007,421.0
Quba-Xaçmaz iqtisadi rayonu,2008,908.0
Quba-Xaçmaz iqtisadi rayonu,2009,881.0
Quba-Xaçmaz iqtisadi rayonu,2010,17519.0
Quba-Xaçmaz iqtisadi rayonu,2011,7351.0
Quba-Xaçmaz iqtisadi rayonu,2012,6826.0
Quba-Xaçmaz iqtisadi rayonu,2013,1043.0
Quba-Xaçmaz iqtisadi rayonu,2014,1391.0
Quba-Xaçmaz iqtisadi rayonu,2015,3161.0
Quba-Xaçmaz iqtisadi rayonu,2016,18379.0
Quba-Xaçmaz iqtisadi rayonu,2017,54077.0
Quba-Xaçmaz iqtisadi rayonu,2018,65595.0
Quba-Xaçmaz iqtisadi rayonu,2019,63755.0
Quba-Xaçmaz iqtisadi rayonu,2020,22451.0
Quba-Xaçmaz iqtisadi rayonu,2021,16744.0
Quba-Xaçmaz iqtisadi rayonu,2022,58149.0
Quba-Xaçmaz iqtisadi rayonu,2023,67320.0
Quba-Xaçmaz iqtisadi rayonu,2024,97131.0
Xaçmaz rayonu,2006,28.0
Xaçmaz rayonu,2008,456.0
Xaçmaz rayonu,2009,94.0
Xaçmaz rayonu,2010,15102.0
Xaçmaz rayonu,2011,6756.0
Xaçmaz rayonu,2012,5554.0
Xaçmaz rayonu,2013,433.0
Xaçmaz rayonu,2014,289.0
Xaçmaz rayonu,2015,119.0
Xaçmaz rayonu,2016,126.0
Xaçmaz rayonu,2017,139.0
Xaçmaz rayonu,2018,347.0
Xaçmaz rayonu,2019,606.0
Xaçmaz rayonu,2020,105.0
Xaçmaz rayonu,2021,92.0
Xaçmaz rayonu,2022,232.0
Xaçmaz rayonu,2023,443.0
Xaçmaz rayonu,2024,733.0
Quba rayonu,2006,350.0
Quba rayonu,2007,421.0
Quba rayonu,2008,452.0
Quba rayonu,2009,692.0
Quba rayonu,2010,2321.0
Quba rayonu,2011,383.0
Quba rayonu,2012,391.0
Quba rayonu,2013,393.0
Quba rayonu,2014,449.0
Quba rayonu,2015,942.0
Quba rayonu,2016,6877.0
Quba rayonu,2017,35185.0
Quba rayonu,2018,30717.0
Quba rayonu,2019,34328.0
Quba rayonu,2020,4180.0
Quba rayonu,2021,5969.0
Quba rayonu,2022,27615.0
Quba rayonu,2023,32497.0
Quba rayonu,2024,38758.0
Qusar rayonu,2009,95.0
Qusar rayonu,2010,96.0
Qusar rayonu,2011,212.0
Qusar rayonu,2012,881.0
Qusar rayonu,2013,217.0
Qusar rayonu,2014,653.0
Qusar rayonu,2015,2100.0
Qusar rayonu,2016,11376.0
Qusar rayonu,2017,18753.0
Qusar rayonu,2018,34531.0
Qusar rayonu,2019,26629.0
Qusar rayonu,2020,17333.0
Qusar rayonu,2021,6836.0
Qusar rayonu,2022,25294.0
Qusar rayonu,2023,30997.0
Qusar rayonu,2024,53723.0
Şabran rayonu,2019,2192.0
Şabran rayonu,2020,833.0
Şabran rayonu,2021,3847.0
Şabran rayonu,2022,5008.0
Şabran rayonu,2023,3383.0
Şabran rayonu,2024,3917.0
Lənkəran iqtisadi rayonu,2006,1713.0
Lənkəran iqtisadi rayonu,2007,2649.0
Lənkəran iqtisadi rayonu,2008,3017.0
Lənkəran iqtisadi rayonu,2009,1818.0
Lənkəran iqtisadi rayonu,2010,1962.0
Lənkəran iqtisadi rayonu,2011,1888.0
Lənkəran iqtisadi rayonu,2012,1242.0
Lənkəran iqtisadi rayonu,2013,1105.0
Lənkəran iqtisadi rayonu,2014,764.0
Lənkəran iqtisadi rayonu,2015,927.0
Lənkəran iqtisadi rayonu,2016,875.0
Lənkəran iqtisadi rayonu,2017,3169.0
Lənkəran iqtisadi rayonu,2018,3349.0
Lənkəran iqtisadi rayonu,2019,2929.0
Lənkəran iqtisadi rayonu,2020,467.0
Lənkəran iqtisadi rayonu,2021,888.0
Lənkəran iqtisadi rayonu,2022,1121.0
Lənkəran iqtisadi rayonu,2023,2969.0
Lənkəran iqtisadi rayonu,2024,6686.0
Astara rayonu,2006,802.0
Astara rayonu,2007,793.0
Astara rayonu,2008,928.0
Astara rayonu,2009,1193.0
Astara rayonu,2010,1430.0
Astara rayonu,2011,845.0
Astara rayonu,2012,409.0
Astara rayonu,2013,418.0
Astara rayonu,2014,70.0
Astara rayonu,2015,177.0
Astara rayonu,2016,470.0
Astara rayonu,2017,2265.0
Astara rayonu,2018,2093.0
Astara rayonu,2019,1182.0
Astara rayonu,2020,198.0
Astara rayonu,2021,77.0
Astara rayonu,2022,110.0
Astara rayonu,2023,207.0
Astara rayonu,2024,233.0
Cəlilabad rayonu,2006,146.0
Cəlilabad rayonu,2007,145.0
Cəlilabad rayonu,2008,179.0
Cəlilabad rayonu,2009,14.0
Cəlilabad rayonu,2010,57.0
Cəlilabad rayonu,2011,87.0
Cəlilabad rayonu,2012,74.0
Cəlilabad rayonu,2013,62.0
Cəlilabad rayonu,2014,62.0
Cəlilabad rayonu,2015,24.0
Cəlilabad rayonu,2016,36.0
Cəlilabad rayonu,2017,32.0
Cəlilabad rayonu,2018,9.0
Cəlilabad rayonu,2020,4.0
Cəlilabad rayonu,2022,113.0
Cəlilabad rayonu,2023,37.0
Cəlilabad rayonu,2024,40.0
Lerik rayonu,2006,148.0
Lerik rayonu,2007,71.0
Lerik rayonu,2008,75.0
Lerik rayonu,2018,51.0
Lerik rayonu,2019,56.0
Lənkəran rayonu,2006,597.0
Lənkəran rayonu,2007,528.0
Lənkəran rayonu,2008,708.0
Lənkəran rayonu,2009,611.0
Lənkəran rayonu,2010,361.0
Lənkəran rayonu,2011,404.0
Lənkəran rayonu,2012,569.0
Lənkəran rayonu,2013,589.0
Lənkəran rayonu,2014,602.0
Lənkəran rayonu,2015,707.0
Lənkəran rayonu,2016,357.0
Lənkəran rayonu,2017,854.0
Lənkəran rayonu,2018,1184.0
Lənkəran rayonu,2019,1681.0
Lənkəran rayonu,2020,262.0
Lənkəran rayonu,2021,811.0
Lənkəran rayonu,2022,827.0
Lənkəran rayonu,2023,2418.0
Lənkəran rayonu,2024,5993.0
Masallı rayonu,2006,20.0
Masallı rayonu,2007,1112.0
Masallı rayonu,2008,1127.0
Masallı rayonu,2010,114.0
Masallı rayonu,2011,552.0
Masallı rayonu,2012,190.0
Masallı rayonu,2013,36.0
Masallı rayonu,2014,30.0
Masallı rayonu,2015,19.0
Masallı rayonu,2016,12.0
Masallı rayonu,2017,18.0
Masallı rayonu,2018,12.0
Masallı rayonu,2019,10.0
Masallı rayonu,2020,3.0
Masallı rayonu,2022,71.0
Masallı rayonu,2023,303.0
Masallı rayonu,2024,413.0
Yardımlı rayonu,2023,4.0
Yardımlı rayonu,2024,7.0
Mərkəzi Aran iqtisadi rayonu,2006,151.0
Mərkəzi Aran iqtisadi rayonu,2007,1183.0
Mərkəzi Aran iqtisadi rayonu,2008,2055.0
Mərkəzi Aran iqtisadi rayonu,2009,299.0
Mərkəzi Aran iqtisadi rayonu,2010,254.0
Mərkəzi Aran iqtisadi rayonu,2011,778.0
Mərkəzi Aran iqtisadi rayonu,2012,849.0
Mərkəzi Aran iqtisadi rayonu,2013,898.0
Mərkəzi Aran iqtisadi rayonu,2014,594.0
Mərkəzi Aran iqtisadi rayonu,2015,4502.0
Mərkəzi Aran iqtisadi rayonu,2016,2674.0
Mərkəzi Aran iqtisadi rayonu,2017,2887.0
Mərkəzi Aran iqtisadi rayonu,2018,574.0
Mərkəzi Aran iqtisadi rayonu,2019,789.0
Mərkəzi Aran iqtisadi rayonu,2020,272.0
Mərkəzi Aran iqtisadi rayonu,2021,141.0
Mərkəzi Aran iqtisadi rayonu,2022,274.0
Mərkəzi Aran iqtisadi rayonu,2023,671.0
Mərkəzi Aran iqtisadi rayonu,2024,367.0
Mingəçevir şəhəri,2006,118.0
Mingəçevir şəhəri,2007,1156.0
Mingəçevir şəhəri,2008,2021.0
Mingəçevir şəhəri,2011,137.0
Mingəçevir şəhəri,2012,517.0
Mingəçevir şəhəri,2013,826.0
Mingəçevir şəhəri,2014,582.0
Mingəçevir şəhəri,2015,4080.0
Mingəçevir şəhəri,2016,2155.0
Mingəçevir şəhəri,2017,2614.0
Mingəçevir şəhəri,2018,422.0
Mingəçevir şəhəri,2019,665.0
